-1.90874193234166,3.26319393499868,11.4422027597855
-0.124645213675947,2.32373181827582,9.89755664232682
0.865831728842316,2.5977634888273,8.70896109600122
1.76953721898243,3.78160801631164,7.81857401818593
2.99783551290151,6.02017924546784,7.38505859531028
4.92299405712794,9.74175319958542,7.91351145286735
7.94717658962276,15.3119066394049,10.6960231021109
12.2229051045962,21.6260938844907,18.2227822417537
16.5522780148811,23.1737836664729,31.7616173650201
17.4776395120298,13.7255471534301,43.4625723397921
13.1701643434151,1.09867745732983,43.3166683555534
6.94490555077115,-4.73105377209965,36.8938276760033
2.06042909160548,-5.70281169269807,31.2149067084958
-0.951432515446209,-5.48098671729331,27.2143824198308
-2.7238552799392,-5.51702645319268,24.3101219887163
-3.93913856373003,-6.16282490461677,22.1919435797482
-5.06963264509993,-7.46062132628338,20.8572071266764
-6.39747865428047,-9.35996085407557,20.5106796005496
-8.04378417055506,-11.6406175503866,21.5139486292494
-9.91619034416646,-13.6689933730869,24.2071565908871
-11.5913471588278,-14.2815299791083,28.356608087264
-12.3495001137633,-12.4910054290957,32.4910135157356
-11.6676268903897,-8.89599881862115,34.5329621216363
-9.81107268580637,-5.47076700381299,33.808150718936
-7.63127001570856,-3.50084373161083,31.365716902233
-5.84594277149961,-2.92098015377,28.4253877930049
-4.7347174757364,-3.20344986665987,25.6120456064072
-4.28644312420252,-3.99063658558772,23.1582493097699
-4.40980802056214,-5.17849156175649,21.1878164480133
-5.04472257297123,-6.8144803325838,19.8592836169477
-6.18308657862043,-8.96982309726826,19.4476646078422
-7.82169376993535,-11.555028100375,20.3922537875769
-9.83474098323381,-14.0081044415674,23.1838735789691
-11.7703050049002,-15.040836716377,27.7831148680138
-12.7854873241783,-13.2999218310574,32.6726372670591
-12.1622013156087,-9.23192219864208,35.2916464739062
-10.1135348633103,-5.22176625918148,34.6285432734389
-7.63719100304045,-2.9234600158522,31.9373460174608
-5.59535192542821,-2.23811953503014,28.7111718223161
-4.30591435685967,-2.48368240530244,25.6529129630629
-3.73221809095767,-3.21310421459249,22.9726945700213
-3.74721399079294,-4.29805469901405,20.7516704655848
-4.26860648545063,-5.80236196165669,19.0991776383024
-5.2906440324755,-7.8617731748018,18.2353411218751
-6.85438995238961,-10.5412091035479,18.5732719855564
-8.94689855950758,-13.5461437965798,20.7386781579025
-11.2832606720589,-15.7561180294905,25.2072486264234
-13.0547682902226,-15.2589635312577,31.1431053494963
-13.1684630239935,-11.2926226917766,35.6287392924395
-11.3208991227729,-6.18187982360435,36.2123429241847
-8.4912955345385,-2.75164042484892,33.6915258148762
-5.90024306818019,-1.4586503982545,30.1461097139914
-4.12153819026608,-1.43921589498051,26.7007116590031
-3.17006159910037,-1.98118102636047,23.6478494157143
-2.87062377777346,-2.8105973494058,21.0264453432738
-3.07517429025074,-3.93583421461543,18.8641217409305
-3.73045462077201,-5.50556093247138,17.2541582095237
-4.87718455828257,-7.72467798096742,16.4255767262486
-6.61313560087648,-10.7336393643671,16.8545142294232
-8.98461926347045,-14.2736388394453,19.3451366673236
-11.7140523452459,-17.0139559379218,24.6538557908222
-13.8185071395869,-16.3947155588027,31.8894074811007
-13.8668079047874,-11.3316769378686,37.1867203859942
-11.5056309731931,-5.12564691781084,37.4383409376767
-8.09438592993304,-1.36511742690745,34.1645852961283
-5.12894619708421,-0.164971494226163,30.0940372351898
-3.16697509862848,-0.231694774038795,26.3633761482756
-2.1076338648007,-0.708686577074214,23.1257137432529
-1.68102320604582,-1.30278393309261,20.3249679568892
-1.67822866320399,-2.01350786307005,17.9154989371295
-2.00234833204882,-2.96621785146141,15.890815724861
-2.65999778009512,-4.35926137379106,14.3031136316919
-3.74802945851845,-6.46029535251704,13.3231711528253
-5.4407388963722,-9.57077266139487,13.3765299123765
-7.93225775176384,-13.7800683113585,15.3683163134926
-11.1947365688468,-18.139191342191,20.7008859962515
-14.3788952201662,-19.4345325104474,29.7562182843493
-15.4675004954228,-14.1978158868489,38.3378488767325
-13.1082740697144,-5.53912665316585,40.2572462552919
-8.77771737817264,0.110876570714911,36.4925040214209
-4.80614351611103,1.90840901545919,31.570903009194
