0,2,0
0.01,2,-0.02
0.02,1.9998,-0.0394
0.03,1.999406,-0.05821631518424
0.04,1.99882383684816,-0.0764652687429535
0.05,1.99805918416073,-0.0941631454166163
0.06,1.99711755270656,-0.111326149481784
0.07,1.99600429121174,-0.12797036694519
0.08,1.99472458754229,-0.144111731710395
0.09,1.99328347022519,-0.159765995481236
0.1,1.99168581027038,-0.174948701168405
0.11,1.98993632325869,-0.189675159569232
0.12,1.988039571663,-0.203960429095983
0.13,1.98599996737204,-0.217819298334406
0.14,1.9838217743887,-0.231266271221626
0.15,1.98150911167648,-0.244315554640611
0.16,1.97906595613007,-0.256981048237097
0.17,1.9764961456477,-0.269276336273964
0.18,1.97380338228496,-0.281214681347341
0.19,1.97099123547149,-0.292809019798206
0.2,1.96806314527351,-0.304071958662706
0.21,1.96502242568688,-0.31501577401384
0.22,1.96187226794674,-0.325652410556404
0.23,1.95861574384118,-0.335993482346176
0.24,1.95525580901772,-0.346050274513101
0.25,1.95179530627258,-0.355833745876772
0.26,1.94823696881382,-0.365354532350653
0.27,1.94458342349031,-0.374622951039373
0.28,1.94083719397992,-0.38364900494083
0.29,1.93700070393051,-0.392442388171983
0.3,1.93307628004879,-0.401012491643925
0.31,1.92906615513235,-0.409368409118118
0.32,1.92497247104117,-0.417518943581709
0.33,1.92079728160535,-0.425472613885354
0.34,1.9165425554665,-0.433237661592277
0.35,1.91221017885057,-0.440822057992127
0.36,1.90780195827065,-0.448233511237752
0.37,1.90331962315828,-0.45547947356723
0.38,1.8987648284226,-0.462567148577409
0.39,1.89413915693683,-0.469503498518808
0.4,1.88944412195164,-0.47629525158507
0.41,1.88468116943579,-0.482948909173244
0.42,1.87985168034406,-0.489470753093951
0.43,1.87495697281312,-0.495866852713128
0.44,1.86999830428599,-0.502143072009355
0.45,1.86497687356589,-0.508305076532964
0.46,1.85989382280056,-0.514358340255083
0.47,1.85475023939801,-0.520308152296552
0.48,1.84954715787505,-0.526159623528274
0.49,1.84428556163977,-0.531917693036031
0.5,1.8389663847094,-0.537587134444116
